test_date,NYC_percentile,Richmond_w_percentile,Queens_w_percentile,Kings_w_percentile,Bronx_w_percentile,New York_w_percentile
2021-09-08,11.118074949513051,9.727597144141654,12.337964853704166,10.763602313449455,8.7,11.612912502197483
2021-09-13,13.873382473925005,15.34176300995261,12.778454889258686,14.61812390218823,9.9,15.121049405912968
2021-09-15,17.2159270025322,16.539926541251972,14.630597920207782,19.724436946373924,13.400000000000002,18.585642560727194
2021-09-20,16.174457223895917,19.408552107865983,14.565899973171447,17.4014209664486,12.5,16.614828870355645
2021-09-22,17.345568530060728,20.029066319102164,15.621204574493285,19.581164356877863,12.0,16.868897322213385
2021-09-27,14.818171106275768,18.809653989086364,13.531859842647417,17.941480765939016,10.5,11.610524702956484
2021-09-29,13.35554954333673,19.890976246550824,10.99948290415076,16.765217243260054,8.9,10.32918630962845
2021-10-04,14.196825838997972,17.209653989086362,15.718298009071795,16.420839818718033,7.700000000000001,10.318661606671967
2021-10-06,14.797698013608612,17.58987436533044,17.38790794330173,15.123672732917083,7.6,13.29905713783432
2021-10-13,14.034392367667838,9.2,20.192687570358103,12.098715725112536,5.6,14.013414577107126
